Product name,Original Price,Discount,Price After Discount,Ratings
"Motorola G30 (Dark Pearl, 64 GB)  (4 GB RAM)","₹14,999",26% off,"₹10,999",4.1
"Motorola e32 (Eco Black, 64 GB)  (4 GB RAM)",N/A,N/A,"₹11,999",3.9
"Motorola Edge 40 Neo (Soothing Sea, 128 GB)  (8 GB RAM)","₹27,999",17% off,"₹22,999",4.3
"Motorola g84 5G (Viva Magenta, 256 GB)  (12 GB RAM)",N/A,17% off,N/A,4.2
"Motorola g14 (Sky Blue, 128 GB)  (4 GB RAM)","₹12,999",34% off,"₹8,499",4.1
"Motorola g54 5G (Midnight Blue, 128 GB)  (8 GB RAM)","₹17,999",16% off,"₹14,999",4.2
"Motorola Edge 40 Neo (Black Beauty, 128 GB)  (8 GB RAM)","₹27,999",17% off,"₹22,999",4.3
"MOTOROLA G04 (Satin Blue, 64 GB)  (4 GB RAM)","₹9,999",30% off,"₹6,999",4.2
"Motorola g73 5G (Midnight Blue, 128 GB)  (8 GB RAM)",N/A,N/A,"₹21,999",4
"Motorola g22 (Mint Green, 64 GB)  (4 GB RAM)","₹13,999",21% off,"₹10,999",3.8
"Motorola g54 5G (Midnight Blue, 256 GB)  (12 GB RAM)","₹21,999",22% off,"₹16,999",4.2
"MOTOROLA G04 (Sea Green, 64 GB)  (4 GB RAM)",N/A,30% off,N/A,4.2
"Motorola Edge 40 (Nebula Green, 256 GB)  (8 GB RAM)","₹34,999",22% off,"₹26,999",4.3
"Motorola Edge 40 Neo (Peach Fuzz, 256 GB)  (12 GB RAM)","₹29,999",16% off,"₹24,999",4.3
"Motorola g54 5G (Mint Green, 256 GB)  (12 GB RAM)",N/A,22% off,N/A,4.2
"Motorola Edge 50 Ultra 5G (Forest Grey, 512 GB)  (12 GB RAM)","₹64,999",15% off,"₹54,999",4.3
"MOTOROLA g82 5G (White Lily, 128 GB)  (8 GB RAM)",N/A,N/A,"₹25,999",4.1
"Motorola edge 30 (Aurora Green, 128 GB)  (6 GB RAM)","₹30,999",19% off,"₹24,999",4.1
"Motorola G60 (Soft Silver, 128 GB)  (6 GB RAM)","₹21,999",31% off,"₹14,999",4.1
"Motorola Edge 40 (Eclipse Black, 256 GB)  (8 GB RAM)",N/A,10% off,N/A,4.3
"Motorola Edge 30 Fusion (Cosmic grey, 128 GB)  (8 GB RAM)","₹49,999",14% off,"₹42,999",4.2
"MOTOROLA Razar 40 (Sage Green, 256 GB)  (8 GB RAM)","₹99,999",50% off,"₹49,990",4.4
"MOTOROLA G8 Power Lite (Arctic Blue, 64 GB)  (4 GB RAM)",N/A,50% off,"₹9,999",4.3
"MOTOROLA G8 Power Lite (Royal Blue, 64 GB)  (4 GB RAM)",N/A,25% off,N/A,4.3
"Motorola Edge 40 Neo (Black Beauty, 256 GB)  (12 GB RAM)","₹29,999",16% off,"₹24,999",4.3
"Motorola g52 (Metallic White, 128 GB)  (6 GB RAM)","₹19,999",30% off,"₹13,999",4.2
"Motorola Edge 30 (Meteor Grey, 128 GB)  (8 GB RAM)",N/A,22% off,N/A,4.1
"MOTOROLA G71 5G (Neptune Green, 128 GB)  (6 GB RAM)","₹22,999",26% off,"₹16,999",4.2
"Motorola Edge 30 Fusion (Solar Gold, 128 GB)  (8 GB RAM)",N/A,14% off,N/A,4.2
"Motorola Edge 50 Pro 5G with 68W Charger (Moonlight Pearl, 256 GB)  (8 GB RAM)",N/A,13% off,N/A,4.4
"Motorola Edge 30 Pro (Stardust White, 128 GB)  (8 GB RAM)",N/A,37% off,N/A,4
"Motorola G40 Fusion (Frosted Champagne, 128 GB)  (6 GB RAM)","₹19,999",35% off,"₹12,999",4.2
"Motorola Edge 30 (Meteor Grey, 128 GB)  (8 GB RAM)","₹34,999",22% off,"₹26,999",4.1
"MOTOROLA G71 5G (Neptune Green, 128 GB)  (6 GB RAM)",N/A,26% off,N/A,4.2
"Motorola Edge 30 Fusion (Solar Gold, 128 GB)  (8 GB RAM)","₹49,999",14% off,"₹42,999",4.2
"Motorola Edge 50 Pro 5G with 68W Charger (Moonlight Pearl, 256 GB)  (8 GB RAM)","₹36,999",13% off,"₹31,999",4.4
"Motorola Edge 30 Pro (Stardust White, 128 GB)  (8 GB RAM)",N/A,37% off,N/A,4
"Motorola G40 Fusion (Frosted Champagne, 128 GB)  (6 GB RAM)","₹19,999",35% off,"₹12,999",4.2
"Motorola One Fusion+ (Twilight Blue, 128 GB)  (6 GB RAM)","₹19,999",15% off,"₹16,999",4.4
"Motorola g42 (Metallic Rose, 64 GB)  (4 GB RAM)",N/A,41% off,N/A,4.2
"Motorola E7 Power (Tahiti Blue, 64 GB)  (4 GB RAM)","₹11,999",25% off,"₹8,999",4.1
"Motorola Edge 20 Fusion 5G (Electric Graphite, 128 GB)  (8 GB RAM)",N/A,19% off,N/A,4.1
"MOTOROLA Moto C Plus (Starry Black, 16 GB)  (2 GB RAM)",N/A,64% off,"₹6,999",4.2
"Motorola G40 Fusion (Dynamic Gray, 128 GB)  (6 GB RAM)","₹19,999",35% off,"₹12,999",4.2
"Motorola g42 (Atlantic Green, 64 GB)  (4 GB RAM)",N/A,41% off,N/A,4.2
"Motorola Edge 40 Neo (Caneel Bay, 256 GB)  (12 GB RAM)","₹29,999",16% off,"₹24,999",4.3
"MOTOROLA Razar 50 Flip (Beach Sand, 256 GB)  (8 GB RAM)",N/A,12% off,N/A,3.3
"Motorola G51 5G (Indigo Blue, 64 GB)  (4 GB RAM)","₹17,999",16% off,"₹14,999",4.1
"Motorola Razr (Black, 128 GB)  (6 GB RAM)",N/A,N/A,"₹1,49,999",3.7
"Motorola Edge 30 Pro (Cosmos Blue, 128 GB)  (8 GB RAM)",N/A,37% off,N/A,4
"Motorola G51 5G (Bright Silver, 64 GB)  (4 GB RAM)",N/A,16% off,N/A,4.1
"Motorola G9 Power (Metallic Sage, 64 GB)  (4 GB RAM)",N/A,25% off,N/A,4.1
"Motorola e32s (Slate Gray, 64 GB)  (4 GB RAM)","₹12,999",23% off,"₹9,999",3.9
"Motorola G40 Fusion (Frosted Champagne, 64 GB)  (4 GB RAM)","₹16,999",35% off,"₹10,999",4.2
"MOTOROLA Moto E4 Plus (Iron Gray, 32 GB)  (3 GB RAM)",N/A,50% off,"₹9,999",4.1
"Motorola G40 Fusion (Dynamic Gray, 64 GB)  (4 GB RAM)","₹16,999",35% off,"₹10,999",4.2
"MOTOROLA g82 5G (Meterorite Grey, 128 GB)  (6 GB RAM)","₹23,999",8% off,"₹21,990",4.2
"Motorola G32 (Mineral Gray, 128 GB)  (8 GB RAM)",N/A,42% off,N/A,4.2
MOTOROLA A50G Dual Sim Keypad Phone|1750 mAh Battery|1.8inch Display|Expandable Upto 32GB  (Dark Blue),"₹1,799",8% off,"₹1,644",4.1
"Motorola E7 Power (Tahiti Blue, 32 GB)  (2 GB RAM)","₹9,999",30% off,"₹6,999",4.1
"MOTOROLA razr 40 (Sage Green, 256 GB)  (8 GB RAM)",N/A,55% off,N/A,4
Motorola Moto A10E  (Rose Gold),"₹1,590",9% off,"₹1,445",4
"MOTOROLA Moto E6s (Rich Cranberry, 64 GB)  (4 GB RAM)","₹9,999",25% off,"₹7,499",4.1
"Motorola e13 (Cosmic Black, 128 GB)  (8 GB RAM)","₹10,999",27% off,"₹7,999",4.1
Motorola a50  (Rose Gold),"₹1,899",21% off,"₹1,499",4.1
"Motorola Edge 30 Ultra (Interstellar Black, 128 GB)  (8 GB RAM)",N/A,50% off,N/A,4.3
"MOTOROLA G04 (Concord Black, 64 GB)  (4 GB RAM)","₹9,999",30% off,"₹6,999",4.2
Motorola a50  (Dark Blue),"₹1,999",15% off,"₹1,699",4
"Motorola g64 5G (Pearl Blue, 128 GB)  (8 GB RAM)",N/A,16% off,N/A,4.2
"Motorola G60 (Frosted Champagne, 128 GB)  (6 GB RAM)","₹21,999",31% off,"₹14,999",4.1
"Motorola e13 (Aurora Green, 64 GB)  (2 GB RAM)",N/A,10% off,N/A,4
"Motorola e40 (Pink Clay, 64 GB)  (4 GB RAM)","₹10,999",45% off,"₹5,999",4.2
Motorola a10  (Dark Blue),"₹1,630",14% off,"₹1,399",4.2
"MOTOROLA razr 40 (Vanilla Cream, 256 GB)  (8 GB RAM)","₹99,999",55% off,"₹44,990",4
