Product name,Original Price,Discount,Price After Discount,Ratings
"IQOO Z5 5G (Cyber Grid, 256 GB)  (12 GB RAM)",N/A,30% off,N/A,4.4
"IQOO 3 (Tornado Black, 256 GB)  (8 GB RAM)",N/A,N/A,N/A,4.5
"IQOO 3 (Quantum Silver, 256 GB)  (8 GB RAM)",N/A,50% off,N/A,4.5
"IQOO 3 (Tornado Black, 128 GB)  (8 GB RAM)",N/A,50% off,"₹37,990",4.5
"IQOO 3 (Quantum Silver, 128 GB)  (8 GB RAM)",N/A,50% off,"₹37,990",4.5
"IQOO Z5 5G (Arctic Dawn, 256 GB)  (12 GB RAM)",N/A,30% off,N/A,4.4
"IQOO Z7s 5G (?Pacific Night, 128 GB)  (6 GB RAM)",N/A,37% off,N/A,4.3
"IQOO Z7s 5G (Norway Blue, 128 GB)  (6 GB RAM)","₹23,999",37% off,"₹14,918",4.3
"IQOO Z7s 5G (Pacific Night, 128 GB)  (8 GB RAM)","₹24,999",33% off,"₹16,749",4.3
"IQOO Z7S 5G (Norway Blue, 128 GB)  (8 GB RAM)","₹24,999",37% off,"₹15,690",4.3
"IQOO Z7S 5G (Pacific Night, 128 GB)  (8 GB RAM)",N/A,32% off,N/A,4.3
"IQOO Neo 7 5G (Frost Blue, 256 GB)  (12 GB RAM)",N/A,22% off,N/A,4.4
"IQOO Neo 7 5G (Interstellar Black, 128 GB)  (8 GB RAM)","₹34,999",20% off,"₹27,970",4.4
"IQOO Neo 7 5G (Interstellar Black, 256 GB)  (12 GB RAM)","₹38,999",23% off,"₹29,999",4.4
"IQOO 7 5G (Monster Orange, 128 GB)  (8 GB RAM)","₹34,990",34% off,"₹22,990",4.5
"IQOO 7 5G (Solid Ice Blue, 256 GB)  (12 GB RAM)","₹39,990",33% off,"₹26,499",4.5
"IQOO 7 5G (Strom Black, 256 GB)  (8 GB RAM)","₹37,990",21% off,"₹29,999",4.5
"IQOO 9T 5G (LEGEND, 128 GB)  (8 GB RAM)","₹50,999",2% off,"₹49,499",4.1
"IQOO 7 5G (Monster Orange, 256 GB)  (12 GB RAM)","₹39,990",30% off,"₹27,990",4.5
"IQOO Z7 5G (Norway Blue, 128 GB)  (6 GB RAM)",N/A,N/A,"₹21,999",4.3
"IQOO 9 SE 5G (Sunset Sierra, 128 GB)  (8 GB RAM)",N/A,22% off,N/A,4.1
"IQOO Z7 5G (Pacific Night, 128 GB)  (6 GB RAM)",N/A,5% off,N/A,4.3
"IQOO 9 SE 5G (Space Fusion, 128 GB)  (8 GB RAM)","₹39,999",22% off,"₹30,990",4.1
"IQOO 9 SE 5G (Sunset Sierra, 256 GB)  (12 GB RAM)",N/A,22% off,N/A,4.2
"IQOO 7 5G (Solid Ice Blue, 128 GB)  (8 GB RAM)","₹34,990",34% off,"₹22,990",4.5
"IQOO 9T 5G (ALPHA, 256 GB)  (12 GB RAM)",N/A,9% off,N/A,4
"IQOO Z6 Pro 5G (Phantom Dusk, 256 GB)  (12 GB RAM)","₹33,990",5% off,"₹31,989",4.3
"IQOO 9T 5G (LEGEND, 256 GB)  (12 GB RAM)","₹56,990",7% off,"₹52,990",4
"IQOO 3 (5G) (Tornado Black, 256 GB)  (12 GB RAM)",N/A,50% off,"₹46,990",4.4
"IQOO Z6 5G (dynamo black, 128 GB)  (4 GB RAM)","₹19,990",22% off,"₹15,499",4.1
"IQOO Z6 5G (Dynamo Black, 128 GB)  (6 GB RAM)",N/A,4% off,N/A,4.2
"IQOO Z6 5G (Chromatic Blue, 128 GB)  (4 GB RAM)","₹15,999",1% off,"₹15,700",4.1
"IQOO Z6 5G (Dynamo Black, 128 GB)  (8 GB RAM)","₹21,990",15% off,"₹18,499",4.2
"IQOO Z6 5G (Chromatic Blue, 128 GB)  (8 GB RAM)",N/A,N/A,"₹18,496",4.2
"IQOO Z6 44W (Lumina Blue, 128 GB)  (6 GB RAM)",N/A,24% off,N/A,4.3
"IQOO Z6 5G (Without Charger) (Dynamo black, 128 GB)  (4 GB RAM)",N/A,N/A,"₹19,990",3.6
"IQOO Z6 5G (Without Charger) (Chromatic Blue, 128 GB)  (4 GB RAM)","₹19,990",23% off,"₹15,199",3.6
"IQOO 7 5G (Solid Ice Blue, 256 GB)  (8 GB RAM)","₹37,990",32% off,"₹25,499",4.5
"IQOO 12 (Legend, 256 GB)  (12 GB RAM)","₹64,999",7% off,"₹59,999",4.7
"IQOO 7 5G (Storm Black, 256 GB)  (12 GB RAM)","₹39,990",33% off,"₹26,499",4.5
"IQOO Z5 5G (Arctic Dawn, 256 GB)  (12 GB RAM)",N/A,30% off,N/A,4.4
"IQOO Z6 5G (Chromatic Blue, 128 GB)  (6 GB RAM)","₹20,990",23% off,"₹15,990",4.2
"IQOO 12 (Legend, 512 GB)  (16 GB RAM)","₹69,999",7% off,"₹64,999",4.2
"IQOO Z3 5G (Cyber Blue, 128 GB)  (8 GB RAM)",N/A,N/A,N/A,4.2
"IQOO Z3 5G (Ace Black, 128 GB)  (6 GB RAM)",N/A,N/A,N/A,4.3
"IQOO Z3 5G (Cyber Blue, 128 GB)  (6 GB RAM)",N/A,N/A,"₹22,990",4.3
"IQOO Z3 5G (Ace Black, 128 GB)  (8 GB RAM)",N/A,N/A,"₹24,990",4.2
"IQOO Z6 44W (Raven Black, 128 GB)  (4 GB RAM)","₹19,999",40% off,"₹11,999",4.2
"IQOO Z6 44W (Lumina Blue, 128 GB)  (4 GB RAM)","₹19,999",26% off,"₹14,790",4.2
"IQOO Z6 44W (Ravan Black, 128 GB)  (6 GB RAM)",N/A,5% off,N/A,4.3
"IQOO Z6 44W (Lumina Blue, 128 GB)  (4 GB RAM)",N/A,27% off,N/A,4.2
"IQOO Z6 5G (Dynamo Black, 128 GB)  (4 GB RAM)",N/A,N/A,N/A,4.1
"IQOO Z6 5G (Dynamo Black, 128 GB)  (4 GB RAM)","₹19,999",20% off,"₹15,999",4.1
"IQOO Z6 5G (Ravan Black, 128 GB)  (8 GB RAM)",N/A,N/A,N/A,4.2
"IQOO 9T 5G (LEGEND, 128 GB)  (8 GB RAM)","₹54,999",12% off,"₹47,900",4.1
"IQOO 9 5G (Phoenix, 128 GB)  (8 GB RAM)","₹49,990",1% off,"₹48,999",4.1
"IQOO Z6 44W (Lumina Blue, 128 GB)  (4 GB RAM)","₹19,999",26% off,"₹14,639",4.2
