Product name,Original Price,Discount,Price After Discount,Ratings
"Lenovo K8 Plus (Fine Gold, 32 GB)  (4 GB RAM)",N/A,62% off,"₹11,999",4.1
"Lenovo S820 (White, 8 GB)  (1 GB RAM)",N/A,N/A,N/A,4
"Lenovo S820 (White, 4 GB)  (1 GB RAM)",N/A,N/A,N/A,4
"Lenovo S930 (Silver, 8 GB)  (1 GB RAM)","₹19,999",31% off,"₹13,604",4.3
"Lenovo S660 (Golden, 8 GB)  (1 GB RAM)",N/A,55% off,"₹14,999",4
"Lenovo P2 (Gold, 32 GB)  (4 GB RAM)",N/A,N/A,"₹17,999",4.3
"Lenovo P2 (GREY / GRAPHITE GREY, 32 GB)  (4 GB RAM)",N/A,33% off,N/A,4.3
"Lenovo VIBE P1 (Grey, 32 GB)  (2 GB RAM)","₹17,999",11% off,"₹15,999",4.1
"Lenovo S850 (Dark Blue, 16 GB)  (1 GB RAM)",N/A,N/A,"₹15,999",4
"Lenovo K6 Power (Silver, 32 GB)  (4 GB RAM)",N/A,N/A,"₹10,999",4
"Lenovo K6 Power (Gold, 32 GB)  (4 GB RAM)",N/A,62% off,N/A,4
"Lenovo S850 (White, 16 GB)  (1 GB RAM)",N/A,N/A,"₹18,499",4
"Lenovo K6 Power (Grey / Dark Grey, 32 GB)  (4 GB RAM)",N/A,62% off,"₹10,999",4
"Lenovo A5000 (White, 8 GB)  (1 GB RAM)",N/A,N/A,N/A,4
"Lenovo Z2 Plus (White, 32 GB)  (3 GB RAM)",N/A,N/A,"₹17,999",3.9
"Lenovo X2-AP (Gold, 32 GB)  (2 GB RAM)",N/A,30% off,"₹17,499",3.7
Lenovo A850  (1 GB RAM),N/A,N/A,"₹15,999",4
"Lenovo Z2 Plus (Black, 32 GB)  (3 GB RAM)",N/A,30% off,N/A,3.9
"Lenovo A536 (White, 8 GB)  (1 GB RAM)",N/A,N/A,"₹9,999",3.8
"Lenovo A269i (Black, 512 MB)  (256 MB RAM)",N/A,64% off,"₹5,499",3.7
"Lenovo Vibe X S960 (Silver, 16 GB)  (2 GB RAM)",N/A,N/A,N/A,3.8
"Lenovo Vibe Z K910L (Silver, 16 GB)  (2 GB RAM)",N/A,N/A,N/A,3.8
"Lenovo A328 (Black, 4 GB)  (1 GB RAM)",N/A,N/A,"₹7,499",3.8
"Lenovo A536 (Black, 8 GB)  (1 GB RAM)",N/A,N/A,"₹9,999",3.8
"Lenovo Z2 Plus (Black, 64 GB)  (4 GB RAM)",N/A,N/A,N/A,3.8
"Lenovo Sisley S90 (Platinum, 32 GB)  (2 GB RAM)",N/A,9% off,"₹19,999",3.8
"Lenovo A328 (White, 4 GB)  (1 GB RAM)",N/A,N/A,N/A,3.8
Lenovo A516  (512 MB RAM),N/A,N/A,"₹10,499",3.7
"Lenovo A319 (Black, 4 GB)  (512 MB RAM)",N/A,N/A,"₹6,999",3.7
"Lenovo K8 Note (Fine Gold, 32 GB)  (3 GB RAM)","₹13,999",35% off,"₹8,999",4.1
"Lenovo K6 Note (Grey, 32 GB)  (3 GB RAM)","₹14,499",41% off,"₹8,499",4.1
"Lenovo Vibe Shot (Grey, 32 GB)  (3 GB RAM)",N/A,N/A,"₹12,890",3.7
"Lenovo Sisley S60 (Graphite Grey, 8 GB)  (2 GB RAM)",N/A,20% off,N/A,3.5
"Lenovo A7700 (Black, 16 GB)  (2 GB RAM)",N/A,N/A,N/A,3.9
"Lenovo A6600d40 (Black, 16 GB)  (2 GB RAM)",N/A,N/A,N/A,4
"Lenovo Vibe Shot (Red, 32 GB)  (3 GB RAM)",N/A,N/A,N/A,3.7
