Product name,Original Price,Discount,Price After Discount,Ratings
"vivo Y200 5G (Desert Gold, 256 GB)  (8 GB RAM)","₹28,999",21% off,"₹22,736",4.4
"vivo Y200 5G (Jungle Green, 256 GB)  (8 GB RAM)","₹28,999",21% off,"₹22,779",4.4
"vivo T2 5G (Nitro Blaze, 128 GB)  (6 GB RAM)","₹23,999",33% off,"₹15,999",4.4
"vivo X70 Pro (Cosmic Black, 256 GB)  (12 GB RAM)","₹57,990",32% off,"₹38,890",4.4
"vivo Y22 (Metaverse Green, 128 GB)  (4 GB RAM)",N/A,10% off,"₹18,999",4.3
"vivo Y22 (Metaverse Green, 64 GB)  (4 GB RAM)","₹17,990",19% off,"₹14,499",4.3
"vivo Y200 Pro 5G (Silk Black, 128 GB)  (8 GB RAM)",N/A,N/A,"₹24,999",4.4
"vivo Y56 5G (Black Engine, 128 GB)  (4 GB RAM)","₹22,999",30% off,"₹15,999",4.1
"vivo V29 Pro 5G (Blue, 256 GB)  (8 GB RAM)","₹44,999",20% off,"₹35,999",4.5
"vivo V29 Pro 5G (Black, 256 GB)  (8 GB RAM)",N/A,10% off,"₹39,999",4.5
"vivo X70 Pro (Aurora Dawn, 256 GB)  (12 GB RAM)","₹57,990",31% off,"₹39,825",4.4
"vivo Y56 5G (Orange Shimmer, 128 GB)  (8 GB RAM)","₹24,999",28% off,"₹17,999",4.3
"vivo V27 Pro 5G (Noble Black, 256 GB)  (8 GB RAM)","₹44,999",11% off,"₹39,999",4.4
"vivo V27 Pro 5G (Magic Blue, 128 GB)  (8 GB RAM)","₹41,999",26% off,"₹30,990",4.4
"vivo V30 Pro 5G (Andaman Blue, 512 GB)  (12 GB RAM)","₹51,999",15% off,"₹43,999",4.5
"vivo V29e 5G (Artistic Blue, 128 GB)  (8 GB RAM)","₹31,999",18% off,"₹25,999",4.4
"vivo Y17s (Forest Green, 128 GB)  (4 GB RAM)","₹16,999",38% off,"₹10,499",4.3
"vivo V25 5G (Sunrise Gold, 128 GB)  (8 GB RAM)","₹32,999",15% off,"₹27,999",4.3
"vivo Y28 5G (Glitter Aqua, 128 GB)  (8 GB RAM)","₹21,999",4% off,"₹20,999",4.3
"vivo V27 Pro 5G (Magic Blue, 256 GB)  (8 GB RAM)","₹44,999",17% off,"₹37,190",4.4
"vivo V29e 5G (Artistic Red, 128 GB)  (8 GB RAM)",N/A,22% off,"₹31,999",4.4
"vivo Z1x (Phantom Purple, 64 GB)  (6 GB RAM)",N/A,33% off,"₹19,990",4.5
"vivo V25 Pro 5G (Sailing Blue, 128 GB)  (8 GB RAM)","₹39,999",36% off,"₹25,488",4.3
"vivo V25 Pro 5G (Pure Black, 128 GB)  (8 GB RAM)","₹39,999",35% off,"₹25,979",4.3
