Product name,Original Price,Discount,Price After Discount,Ratings
"POCO M6 Pro 5G (Power Black, 64 GB)  (4 GB RAM)","₹14,999",26% off,"₹10,999",4.3
"POCO X5 Pro 5G (Yellow, 256 GB)  (8 GB RAM)",N/A,33% off,N/A,4.3
"POCO F5 5G (Carbon Black, 256 GB)  (8 GB RAM)",N/A,14% off,N/A,4.4
"POCO F5 5G (Electric Blue, 256 GB)  (12 GB RAM)","₹39,999",15% off,"₹33,999",4.3
"POCO M4 Pro 5G (Cool Blue, 128 GB)  (8 GB RAM)","₹21,999",31% off,"₹14,999",4.2
"POCO M2 (Pitch Black, 128 GB)  (6 GB RAM)",N/A,55% off,"₹14,999",4.4
"POCO M2 (Brick Red, 128 GB)  (6 GB RAM)",N/A,55% off,N/A,4.4
"POCO M2 (Brick Red, 128 GB)  (6 GB RAM)",N/A,55% off,N/A,4.4
"POCO M4 Pro (Power Black, 128 GB)  (8 GB RAM)",N/A,50% off,N/A,4.2
"POCO M3 (Yellow, 128 GB)  (6 GB RAM)",N/A,55% off,N/A,4.3
"POCO X4 Pro 5G (Yellow, 128 GB)  (6 GB RAM)",N/A,16% off,N/A,4.2
"POCO M2 (Slate Blue, 64 GB)  (6 GB RAM)",N/A,55% off,"₹12,999",4.4
"POCO X5 Pro 5G (Astral Black, 128 GB)  (6 GB RAM)",N/A,33% off,N/A,4.3
"POCO M3 (Yellow, 64 GB)  (4 GB RAM)",N/A,34% off,N/A,4.3
"POCO M2 (Pitch Black, 64 GB)  (6 GB RAM)",N/A,55% off,N/A,4.4
"POCO M3 (Cool Blue, 128 GB)  (6 GB RAM)",N/A,55% off,"₹14,999",4.3
"POCO M4 5G (Yellow, 64 GB)  (4 GB RAM)",N/A,18% off,N/A,4.2
"POCO F4 5G (Nebula Green, 128 GB)  (8 GB RAM)",N/A,14% off,N/A,4.3
"POCO F1 (Rosso Red, 128 GB)  (6 GB RAM)",N/A,23% off,"₹24,999",4.5
"POCO M3 (Power Black, 64 GB)  (4 GB RAM)",N/A,25% off,N/A,4.3
