Product name,Original Price,Discount,Price After Discount,Ratings
"OnePlus Nord CE 2 Lite 5G (Blue Tide, 128 GB)  (8 GB RAM)",N/A,N/A,"₹21,999",4.3
"OnePlus 7T (Frosted Silver, 256 GB)  (8 GB RAM)","₹37,999",5% off,"₹35,989",4.6
"realme P2 Pro 5G (Eagle Grey, 128 GB)  (8 GB RAM)","₹25,999",15% off,"₹21,999",4.5
"OnePlus 9 Pro 5G (Stellar Black, 256 GB)  (12 GB RAM)","₹64,999",30% off,"₹44,990",3.8
"OnePlus 9 5G (Astral Black, 256 GB)  (12 GB RAM)","₹54,999",24% off,"₹41,499",3.9
"OnePlus 10R 5G (Forest Green, 256 GB)  (12 GB RAM)","₹42,999",16% off,"₹35,999",4.2
"OnePlus Nord 2 5G (Gray Sierra, 128 GB)  (8 GB RAM)","₹27,199",12% off,"₹23,740",4.3
"OnePlus 10R (Forest Green, 256 GB)  (12 GB RAM)","₹42,999",25% off,"₹31,866",4.1
"OnePlus Nord 2T 5G (Gray Shadow, 256 GB)  (12 GB RAM)","₹33,999",8% off,"₹30,990",4.3
"OnePlus 10R 5G (Prime Blue, 128 GB)  (8 GB RAM)","₹38,999",32% off,"₹26,399",4.3
"OnePlus 9R 5G (Carbon Black, 256 GB)  (12 GB RAM)","₹43,999",11% off,"₹38,999",3.8
"OnePlus Nord 2T 5G (Gray Shadow, 128 GB)  (8 GB RAM)","₹28,999",8% off,"₹26,485",4.3
"OnePlus Nord CE 2 Lite 5G (Blue Tide, 128 GB)  (8 GB RAM)",N/A,N/A,"₹21,999",4.3
"OnePlus 7T (Frosted Silver, 256 GB)  (8 GB RAM)","₹37,999",5% off,"₹35,989",4.6
"OnePlus 9 Pro 5G (Morning Mist, 256 GB)  (12 GB RAM)","₹69,999",31% off,"₹47,999",3.8
"OnePlus 7 (Mirror Grey, 256 GB)  (8 GB RAM)","₹37,999",3% off,"₹36,490",4.6
"OnePlus 6T (Midnight Black, 128 GB)  (8 GB RAM)","₹41,999",47% off,"₹21,999",4.3
"OnePlus One (Silk White, 16 GB)  (3 GB RAM)",N/A,20% off,"₹18,998",4.4
"OnePlus 7T (Glacier Blue, 256 GB)  (8 GB RAM)","₹39,920",27% off,"₹28,999",4.6
"OnePlus 6 (Midnight Black, 256 GB)  (8 GB RAM)","₹43,999",52% off,"₹20,999",3.2
"OnePlus 9 5G (Astral Black, 256 GB)  (12 GB RAM)",N/A,N/A,"₹39,680",3.9
"OnePlus Nord 2 5G (Blue Haze, 128 GB)  (8 GB RAM)","₹29,999",6% off,"₹27,999",4.3
"OnePlus 9 Pro 5G (Morning Mist, 256 GB)  (12 GB RAM)","₹69,999",24% off,"₹52,999",3.8
"OnePlus 9RT 5G (Hacker Black, 128 GB)  (8 GB RAM)","₹42,999",7% off,"₹39,899",4.3
"OnePlus Nord 2 5G (Blue Haze, 256 GB)  (12 GB RAM)","₹34,990",4% off,"₹33,490",4.2
"OnePlus 9 5G (Astral Black, 128 GB)  (8 GB RAM)",N/A,N/A,"₹35,333",3.8
"OnePlus 6 (Mirror Black, 128 GB)  (8 GB RAM)","₹42,999",N/A,"₹42,998",3.2
"OnePlus Nord 2 5G (PAC-MAN, 256 GB)  (12 GB RAM)",N/A,N/A,"₹36,399",4.2
"OnePlus Nord 2 5G (Gray Sierra, 128 GB)  (8 GB RAM)",N/A,N/A,"₹19,700",4.3
"OnePlus Nord 2T 5G (Jade Fog, 256 GB)  (12 GB RAM)","₹33,999",4% off,"₹32,500",4.3
"OnePlus 9RT 5G (Nano Silver, 256 GB)  (12 GB RAM)",N/A,N/A,"₹44,998",4
"OnePlus 6T McLaren Edition (Speed Orange, 256 GB)  (10 GB RAM)","₹48,999",N/A,"₹48,998",4
"OnePlus 7T Pro (Haze Blue, 256 GB)  (8 GB RAM)","₹53,999",38% off,"₹32,999",4.5
"OnePlus 7T (Frosted Silver, 128 GB)  (8 GB RAM)","₹37,999",18% off,"₹30,999",4.6
"OnePlus 9RT 5G (Hacker Black, 256 GB)  (8 GB RAM)","₹49,999",12% off,"₹43,619",4.3
"OnePlus 6T (Mirror Black, 128 GB)  (8 GB RAM)","₹41,999",31% off,"₹28,940",4.3
"OnePlus Nord 2 5G (Gray Sierra, 256 GB)  (12 GB RAM)",N/A,N/A,"₹33,997",4.2
"OnePlus Nord 2T 5G (Jade Fog, 256 GB)  (12 GB RAM)","₹33,999",11% off,"₹29,999",4.3
"OnePlus Nord 2T 5G (Gray Shadow, 128 GB)  (8 GB RAM)","₹28,999",13% off,"₹24,999",4.3
"OnePlus Nord 2T 5G (Jade Fog, 128 GB)  (8 GB RAM)","₹28,999",13% off,"₹24,988",4.3
"OnePlus Nord (Gray Onyx, 128 GB)  (8 GB RAM)","₹27,999",12% off,"₹24,600",4
"OnePlus Nord (Blue Marble, 128 GB)  (8 GB RAM)","₹27,999",11% off,"₹24,790",4
"OnePlus Nord (Gray Onyx, 256 GB)  (12 GB RAM)","₹29,999",23% off,"₹22,999",3.9
"OnePlus Nord (Blue Marble, 256 GB)  (12 GB RAM)","₹29,999",26% off,"₹21,999",3.9
"OnePlus Nord 2T 5G (Jade Fog, 128 GB)  (8 GB RAM)","₹28,999",8% off,"₹26,578",4.3
"OnePlus Nord CE 5G (Charcoal Ink, 256 GB)  (12 GB RAM)","₹27,999",10% off,"₹24,999",4
"OnePlus Nord 2 5G (Blue Haze, 128 GB)  (8 GB RAM)","₹27,999",7% off,"₹25,999",4.3
"OnePlus Nord 2 5G (Gray Sierra, 128 GB)  (8 GB RAM)","₹29,999",11% off,"₹26,499",4.3
"OnePlus Nord CE 5G (Blue Void, 256 GB)  (12 GB RAM)",N/A,N/A,"₹27,999",4
"OnePlus Nord 2T 5G (Jade Fog, 128 GB)  (8 GB RAM)","₹28,999",13% off,"₹24,980",4.3
"OnePlus Nord (Gray Onyx, 256 GB)  (12 GB RAM)","₹29,999",23% off,"₹22,999",3.9
"OnePlus Nord CE 5G (Charcoal Ink, 256 GB)  (12 GB RAM)","₹27,999",10% off,"₹24,999",4
"realme P2 Pro 5G (Eagle Grey, 128 GB)  (8 GB RAM)","₹25,999",15% off,"₹21,999",4.5
"OnePlus Nord 2 5G (Blue Haze, 128 GB)  (8 GB RAM)","₹27,999",7% off,"₹25,999",4.3
"OnePlus Nord 2 5G (Gray Sierra, 128 GB)  (8 GB RAM)","₹29,999",11% off,"₹26,499",4.3
"OnePlus Nord CE 5G (Blue Void, 256 GB)  (12 GB RAM)",N/A,N/A,"₹27,999",4
"OnePlus Nord 2T 5G (Jade Fog, 128 GB)  (8 GB RAM)","₹28,999",13% off,"₹24,980",4.3
"OnePlus Nord CE 5G (Silver Ray, 256 GB)  (12 GB RAM)","₹27,999",21% off,"₹21,999",4
"OnePlus 10 Pro 5G (Emerald Forest, 256 GB)  (12 GB RAM)","₹71,999",44% off,"₹39,999",4
"OnePlus 8T 5G (Aquamarine Green, 256 GB)  (12 GB RAM)","₹45,999",34% off,"₹29,999",3.3
"OnePlus Nord 2 5G (PAC-MAN, 256 GB)  (12 GB RAM)","₹37,999",21% off,"₹29,999",4.2
"OnePlus Nord CE 5G (Blue Void, 128 GB)  (6 GB RAM)","₹25,999",7% off,"₹23,999",4
"OnePlus Nord CE 5G (Silver Ray, 128 GB)  (6 GB RAM)","₹24,999",8% off,"₹22,999",4
"OnePlus 10T 5G (Jade Green, 128 GB)  (8 GB RAM)","₹49,999",32% off,"₹33,999",4.3
"OnePlus 12 (Glacial White, 512 GB)  (16 GB RAM)","₹64,999",N/A,"₹64,990",4.6
"OnePlus 10 Pro 5G (Volcanic Black, 256 GB)  (12 GB RAM)","₹69,999",30% off,"₹48,899",4
"OnePlus Nord CE 5G (Silver Gray, 128 GB)  (8 GB RAM)","₹23,999",8% off,"₹21,999",3.5
"OnePlus Nord CE 2 5G (Gray Mirror, 128 GB)  (6 GB RAM)","₹23,999",25% off,"₹17,998",4.2
"OnePlus 9 Pro 5G (Stellar Black, 256 GB)  (12 GB RAM)","₹69,999",31% off,"₹47,999",3.8
"OnePlus OnePlus 5 (Slate Gray, 128 GB)  (8 GB RAM)",N/A,N/A,"₹37,999",4.5
"OnePlus 9 Pro 5G (Morning Mist, 128 GB)  (8 GB RAM)","₹64,999",26% off,"₹47,999",4.1
"OnePlus 9 Pro 5G (Pine Green, 256 GB)  (12 GB RAM)","₹69,999",31% off,"₹47,999",3.8
"OnePlus 10T 5G (Jade Green, 256 GB)  (12 GB RAM)","₹54,999",33% off,"₹36,499",4.2
"OnePlus Nord 2 5G (Gray Sierra, 256 GB)  (12 GB RAM)","₹34,999",14% off,"₹29,992",4.2
"OnePlus 9 Pro 5G (Stellar Black, 128 GB)  (8 GB RAM)","₹59,999",33% off,"₹39,990",4.1
"OnePlus 9 Pro 5G (Stellar Black, 128 GB)  (8 GB RAM)",N/A,N/A,"₹48,999",4.1
"OnePlus 9 Pro 5G (Morning Mist, 128 GB)  (8 GB RAM)","₹64,999",33% off,"₹42,999",4.1
"OnePlus Nord CE 2 5G (Gray Mirror, 128 GB)  (8 GB RAM)",N/A,N/A,"₹25,999",4.2
"OnePlus 8T 5G (Lunar Silver, 256 GB)  (12 GB RAM)","₹44,999",24% off,"₹33,990",3.3
"OnePlus Nord CE 2 5G (Bahama Blue, 128 GB)  (6 GB RAM)","₹23,499",14% off,"₹19,995",4.2
"OnePlus 10R 5G (Forest Green, 256 GB)  (12 GB RAM)","₹42,999",32% off,"₹28,999",4.2
"OnePlus 10R (Sierra Black, 128 GB)  (8 GB RAM)","₹38,999",32% off,"₹26,499",4.3
"OnePlus 9RT 5G (Nano Silver, 128 GB)  (8 GB RAM)","₹42,999",7% off,"₹39,699",4.3
"OnePlus Nord CE 2 5G (Gray Mirror, 128 GB)  (8 GB RAM)","₹24,999",N/A,"₹24,989",4.2
"OnePlus 9 Pro 5G (Pine Green, 256 GB)  (12 GB RAM)","₹64,999",38% off,"₹39,999",3.8
"OnePlus 10 Pro 5G (Volcanic Black, 256 GB)  (12 GB RAM)","₹71,999",38% off,"₹44,000",4
"OnePlus Nord CE 2 5G (Gray Mirror, 128 GB)  (6 GB RAM)","₹23,999",25% off,"₹17,999",4.2
"OnePlus 9 5G (Winter Mist, 128 GB)  (8 GB RAM)","₹42,999",10% off,"₹38,392",3.8
"OnePlus Nord CE 5G (Blue Void, 128 GB)  (12 GB RAM)","₹30,999",6% off,"₹28,999",4
"OnePlus 7 Pro (Mirror Grey, 128 GB)  (6 GB RAM)","₹48,999",30% off,"₹33,980",4.5
"OnePlus 10R 5G (Forest Green, 256 GB)  (12 GB RAM)","₹42,999",18% off,"₹34,999",4.2
"OnePlus 10R 5G (Sierra Black, 256 GB)  (12 GB RAM)","₹42,999",7% off,"₹39,800",4.2
"OnePlus 7T Pro Mclaren Limited Edition (Papaya Orange, 256 GB)  (12 GB RAM)","₹58,999",40% off,"₹34,999",4.3
"OnePlus 9R 5G (Lake Blue, 256 GB)  (12 GB RAM)","₹43,999",30% off,"₹30,499",3.8
"OnePlus 8 Pro (Onyx Black, 256 GB)  (12 GB RAM)","₹59,999",41% off,"₹34,999",3.8
"OnePlus 8 (Onyx Black, 256 GB)  (12 GB RAM)","₹49,999",30% off,"₹34,999",4.4
"OnePlus 8 Pro (Glacial Green, 256 GB)  (12 GB RAM)",N/A,N/A,"₹59,999",3.8
"OnePlus 9 Pro 5G (Morning Mist, 128 GB)  (8 GB RAM)","₹64,900",33% off,"₹42,999",4.1
"realme P2 Pro 5G (Eagle Grey, 128 GB)  (8 GB RAM)","₹25,999",15% off,"₹21,999",4.5
"OnePlus 8 Pro (Glacial Green, 256 GB)  (12 GB RAM)",N/A,N/A,"₹59,999",3.8
"OnePlus 8 Pro (Onyx Black, 256 GB)  (12 GB RAM)",N/A,N/A,"₹59,999",3.8
"OnePlus Nord CE 5G (Blue Void, 128 GB)  (8 GB RAM)","₹23,999",2% off,"₹23,499",3.5
"OnePlus Nord CE 5G (Charcoal Ink, 128 GB)  (8 GB RAM)","₹24,999",N/A,"₹24,990",3.5
"OnePlus 8 (Glacial Green, 128 GB)  (8 GB RAM)","₹44,999",22% off,"₹34,890",4.5
"OnePlus 7 Pro (Almond, 256 GB)  (8 GB RAM)","₹52,999",47% off,"₹27,999",4.5
"OnePlus 7 Pro (Nebula Blue, 256 GB)  (8 GB RAM)","₹49,999",28% off,"₹35,999",4.5
"OnePlus Nord 2 5G (Gray Sierra, 128 GB)  (8 GB RAM)",N/A,N/A,"₹29,999",4.3
